ts,id,value,label
1587644112999,pump-2,13.817854, 0
1587644114617,pump-1,12.523616, 0
1587644117999,pump-2,12.209024, 0
1587644119617,pump-1,14.455163, 0
1587644122999,pump-2,10.408453, 0
1587644124617,pump-1,15.602872, 0
1587644127999,pump-2,10.354698, 0
1587644129617,pump-1,17.434577, 0
1587644132999,pump-2,8.642320, 0
1587644134617,pump-1,16.330177, 0
1587644137999,pump-2,9.492962, 0
1587644139617,pump-1,15.937097, 0
1587644142999,pump-2,10.218527, 0
1587644144617,pump-1,15.136100, 0
1587644147999,pump-2,10.744182, 0
1587644149617,pump-1,14.877874, 0
1587644152999,pump-2,11.129404, 0
1587644154617,pump-1,13.639755, 0
1587644157999,pump-2,12.206947, 0
1587644159617,pump-1,13.599550, 0
1587644162999,pump-2,12.440829, 0
1587644164617,pump-1,12.449509, 0
1587644167999,pump-2,13.447782, 0
1587644169617,pump-1,12.383005, 0
1587644172999,pump-2,14.526497, 0
1587644174617,pump-1,11.353721, 0
1587644177999,pump-2,36.506827, 1
1587644179617,pump-1,10.955987, 0
1587644182999,pump-2,15.047898, 0
1587644184618,pump-1,9.669716, 0
1587644187999,pump-2,16.668112, 0
1587644189617,pump-1,9.927699, 0
1587644192999,pump-2,17.944702, 0
1587644194618,pump-1,11.302525, 0
1587644197999,pump-2,18.264145, 0
1587644199617,pump-1,12.899621, 0
1587644202999,pump-2,16.628903, 0
1587644204617,pump-1,13.178674, 0
1587644207999,pump-2,15.366240, 0
1587644209617,pump-1,13.517858, 0
1587644212999,pump-2,15.039211, 0
1587644214617,pump-1,14.802042, 0
1587644217999,pump-2,13.627559, 0
1587644219618,pump-1,16.641075, 0
1587644223000,pump-2,12.033346, 0
1587644224617,pump-1,18.147476, 0
1587644227999,pump-2,11.806486, 0
1587644229617,pump-1,17.752343, 0
1587644232999,pump-2,10.218945, 0
1587644234617,pump-1,16.180082, 0
1587644237999,pump-2,9.872487, 0
1587644239617,pump-1,15.497963, 0
1587644242999,pump-2,10.720427, 0
1587644244618,pump-1,14.042007, 0
1587644247999,pump-2,10.792521, 0
1587644249618,pump-1,13.305383, 0
1587644252999,pump-2,12.779968, 0
1587644254617,pump-1,12.036052, 0
1587644257999,pump-2,13.430387, 0
1587644259617,pump-1,11.359262, 0
1587644262999,pump-2,14.309843, 0
1587644264617,pump-1,10.137102, 0
1587644267999,pump-2,14.673759, 0
1587644269617,pump-1,9.367247, 0
1587644272999,pump-2,15.926422, 0
1587644274617,pump-1,11.181059, 0
1587644277999,pump-2,42.444928, 1
1587644279617,pump-1,11.894751, 0
1587644282999,pump-2,17.213281, 0
1587644284617,pump-1,12.100297, 0
1587644287999,pump-2,18.416727, 0
1587644289617,pump-1,13.701164, 0
1587644292999,pump-2,18.006920, 0
1587644294617,pump-1,13.769372, 0
1587644297999,pump-2,17.109758, 0
1587644299618,pump-1,13.931434, 0
1587644302999,pump-2,15.955027, 0
1587644304617,pump-1,15.447534, 0
1587644307999,pump-2,15.916463, 0
1587644309617,pump-1,17.382712, 0
1587644312999,pump-2,14.824251, 0
1587644314617,pump-1,17.228702, 0
1587644318000,pump-2,14.281805, 0
1587644319617,pump-1,15.562421, 0
1587644322999,pump-2,13.988229, 0
1587644324618,pump-1,15.228242, 0
1587644327999,pump-2,13.389911, 0
1587644329617,pump-1,13.717650, 0
1587644332999,pump-2,12.500936, 0
1587644334617,pump-1,12.554610, 0
1587644337999,pump-2,11.009687, 0
1587644339617,pump-1,11.340988, 0
1587644342999,pump-2,10.754748, 0
1587644344617,pump-1,9.915614, 0
1587644348002,pump-2,8.818672, 0
1587644349618,pump-1,10.139699, 0
1587644352999,pump-2,10.331981, 0
1587644354617,pump-1,10.943051, 0
1587644357999,pump-2,11.285221, 0
1587644359618,pump-1,12.259662, 0
1587644363001,pump-2,11.706187, 0
1587644364620,pump-1,13.884276, 0
1587644367999,pump-2,13.042235, 0
1587644369617,pump-1,14.736044, 0
1587644372999,pump-2,14.226032, 0
1587644374617,pump-1,15.606365, 0
1587644377999,pump-2,36.678192, 1
1587644379617,pump-1,15.713238, 0
1587644382999,pump-2,15.933093, 0
1587644384617,pump-1,16.046197, 0
1587644387999,pump-2,16.774441, 0
1587644389618,pump-1,17.482119, 0
1587644392999,pump-2,18.144993, 0
1587644394618,pump-1,17.433977, 0
1587644397999,pump-2,17.124717, 0
1587644399617,pump-1,16.032803, 0
1587644402999,pump-2,15.905815, 0
1587644404619,pump-1,14.384433, 0
1587644407999,pump-2,15.150359, 0
1587644409617,pump-1,12.836071, 0
1587644412999,pump-2,13.240990, 0
1587644414618,pump-1,12.346013, 0
1587644417999,pump-2,13.095486, 0
1587644419618,pump-1,12.117321, 0
1587644422999,pump-2,12.459154, 0
1587644424617,pump-1,10.255086, 0
1587644428000,pump-2,11.085884, 0
1587644429617,pump-1,8.618935, 0
1587644432999,pump-2,9.418115, 0
1587644434617,pump-1,9.958728, 0
1587644438000,pump-2,10.319772, 0
1587644439617,pump-1,10.596955, 0
1587644442999,pump-2,11.636257, 0
1587644444617,pump-1,11.856527, 0
1587644447999,pump-2,12.343203, 0
1587644449617,pump-1,11.884474, 0
1587644452999,pump-2,13.624175, 0
1587644454617,pump-1,12.088150, 0
1587644457999,pump-2,14.806719, 0
1587644459617,pump-1,12.987034, 0
1587644462999,pump-2,15.086094, 0
1587644464617,pump-1,14.906878, 0
1587644467999,pump-2,15.635590, 0
1587644469617,pump-1,15.664575, 0
1587644472999,pump-2,16.160395, 0
1587644474617,pump-1,16.040289, 0
1587644477999,pump-2,44.475656, 1
1587644479617,pump-1,16.149497, 0
1587644482999,pump-2,18.224561, 0
1587644484617,pump-1,16.534928, 0
1587644487999,pump-2,17.256947, 0
1587644489617,pump-1,17.890547, 0
1587644492999,pump-2,15.747877, 0
1587644494617,pump-1,17.197897, 0
1587644497999,pump-2,14.914653, 0
1587644499617,pump-1,15.240460, 0
1587644502999,pump-2,13.590111, 0
1587644504617,pump-1,13.283723, 0
1587644507999,pump-2,12.474088, 0
1587644509617,pump-1,13.007894, 0
1587644512999,pump-2,12.472926, 0
1587644514617,pump-1,11.554816, 0
1587644518000,pump-2,11.411061, 0
1587644519617,pump-1,9.637512, 0
1587644522999,pump-2,9.944709, 0
1587644524617,pump-1,9.670804, 0
1587644527999,pump-2,10.072159, 0
1587644529617,pump-1,9.716176, 0
1587644532999,pump-2,10.278430, 0
1587644534618,pump-1,11.067713, 0
1587644537999,pump-2,11.004368, 0
1587644539617,pump-1,11.301187, 0
1587644542999,pump-2,12.740809, 0
1587644544617,pump-1,11.908877, 0
1587644547999,pump-2,13.186659, 0
1587644549617,pump-1,12.943952, 0
1587644552999,pump-2,15.169778, 0
1587644554617,pump-1,14.887643, 0
1587644557999,pump-2,16.250867, 0
1587644559617,pump-1,15.228845, 0
1587644562999,pump-2,16.626633, 0
1587644564617,pump-1,17.161965, 0
1587644567999,pump-2,17.825650, 0
1587644569617,pump-1,40.446875, 1
1587644572999,pump-2,18.566907, 0
1587644574617,pump-1,15.562538, 0
1587644577999,pump-2,43.921018, 1
1587644579617,pump-1,13.796132, 0
1587644582999,pump-2,16.771194, 0
1587644584617,pump-1,13.761182, 0
1587644588000,pump-2,16.606550, 0
1587644589617,pump-1,13.530659, 0
1587644592999,pump-2,16.337044, 0
1587644594619,pump-1,13.518089, 0
1587644598000,pump-2,15.963695, 0
1587644599617,pump-1,11.941288, 0
1587644603000,pump-2,14.989653, 0
1587644604617,pump-1,11.093641, 0
1587644607999,pump-2,13.779555, 0
1587644609618,pump-1,10.283159, 0
1587644612999,pump-2,13.531754, 0
1587644614618,pump-1,9.642142, 0
1587644617999,pump-2,11.662567, 0
1587644619617,pump-1,9.774956, 0
1587644622999,pump-2,10.306118, 0
1587644624617,pump-1,10.969875, 0
1587644627999,pump-2,9.856132, 0
1587644629617,pump-1,11.707627, 0
1587644632999,pump-2,10.148949, 0
1587644634617,pump-1,12.641065, 0
1587644637999,pump-2,11.456822, 0
1587644639617,pump-1,14.429407, 0
1587644642999,pump-2,12.345639, 0
1587644644617,pump-1,15.865617, 0
1587644647999,pump-2,13.740305, 0
1587644649617,pump-1,17.719989, 0
1587644652999,pump-2,13.930488, 0
1587644654617,pump-1,17.163193, 0
1587644657999,pump-2,15.668869, 0
1587644659617,pump-1,16.612637, 0
1587644662999,pump-2,16.658286, 0
1587644664617,pump-1,16.271503, 0
1587644667999,pump-2,17.752861, 0
1587644669617,pump-1,14.465952, 0
1587644672999,pump-2,18.294949, 0
1587644674617,pump-1,12.910780, 0
1587644677999,pump-2,43.863193, 1
1587644679617,pump-1,11.319937, 0
1587644682999,pump-2,16.943719, 0
1587644684617,pump-1,9.784380, 0
1587644687999,pump-2,15.539907, 0
1587644689617,pump-1,11.685460, 0
1587644692999,pump-2,14.508398, 0
1587644694617,pump-1,12.203801, 0
1587644697999,pump-2,14.158375, 0
1587644699617,pump-1,13.699977, 0
1587644702999,pump-2,13.800160, 0
1587644704617,pump-1,14.149999, 0
1587644707999,pump-2,13.341317, 0
1587644709617,pump-1,16.129930, 0
1587644712999,pump-2,11.648528, 0
1587644714617,pump-1,17.796122, 0
1587644717999,pump-2,10.459526, 0
1587644719617,pump-1,16.120343, 0
1587644722999,pump-2,8.630983, 0
1587644724617,pump-1,14.389271, 0
1587644727999,pump-2,10.598540, 0
1587644729617,pump-1,12.739020, 0
1587644732999,pump-2,12.128051, 0
1587644734617,pump-1,11.837753, 0
1587644737999,pump-2,13.573810, 0
1587644739620,pump-1,10.502315, 0
1587644742999,pump-2,15.029493, 0
1587644744617,pump-1,9.280453, 0
1587644747999,pump-2,16.373382, 0
1587644749617,pump-1,11.186238, 0
1587644752999,pump-2,18.110042, 0
1587644754617,pump-1,11.882889, 0
1587644757999,pump-2,17.193302, 0
1587644759617,pump-1,13.625759, 0
1587644762999,pump-2,16.504862, 0
1587644764617,pump-1,15.182114, 0
1587644767999,pump-2,16.140086, 0
1587644769617,pump-1,15.616702, 0
1587644772999,pump-2,15.950926, 0
1587644774617,pump-1,17.231971, 0
1587644777999,pump-2,38.461412, 1
1587644779617,pump-1,15.978973, 0
1587644782999,pump-2,13.683351, 0
1587644784617,pump-1,15.337474, 0
1587644787999,pump-2,13.267158, 0
1587644789617,pump-1,14.873857, 0
1587644792999,pump-2,12.908395, 0
1587644794617,pump-1,14.577377, 0
1587644797999,pump-2,12.737788, 0
1587644799617,pump-1,14.437026, 0
1587644803000,pump-2,10.949876, 0
1587644804618,pump-1,13.468234, 0
1587644808000,pump-2,9.588092, 0
1587644809617,pump-1,11.765457, 0
1587644812999,pump-2,11.229699, 0
1587644814617,pump-1,11.305438, 0
1587644817999,pump-2,12.549648, 0
1587644819617,pump-1,9.642765, 0
1587644822999,pump-2,13.531908, 0
1587644824617,pump-1,9.729764, 0
1587644827999,pump-2,13.817797, 0
1587644829618,pump-1,10.831864, 0
1587644832999,pump-2,15.137190, 0
1587644834617,pump-1,12.304759, 0
1587644837999,pump-2,15.519206, 0
1587644839617,pump-1,13.029759, 0
1587644842999,pump-2,17.295051, 0
1587644844617,pump-1,13.653912, 0
1587644847999,pump-2,19.270794, 0
1587644849617,pump-1,14.167668, 0
1587644852999,pump-2,17.970540, 0
1587644854618,pump-1,15.130267, 0
1587644857999,pump-2,17.699321, 0
1587644859617,pump-1,16.510597, 0
1587644862999,pump-2,17.547613, 0
1587644864617,pump-1,17.443710, 0
1587644867999,pump-2,16.787114, 0
1587644869617,pump-1,17.353939, 0
1587644872999,pump-2,15.144337, 0
1587644874617,pump-1,16.085331, 0
1587644877999,pump-2,36.800421, 1
1587644879618,pump-1,15.385660, 0
1587644882999,pump-2,13.640575, 0
1587644884617,pump-1,13.700452, 0
1587644887999,pump-2,12.931519, 0
1587644889618,pump-1,13.622928, 0
1587644892999,pump-2,12.179788, 0
1587644894618,pump-1,12.730286, 0
1587644897999,pump-2,10.402927, 0
1587644899617,pump-1,10.935313, 0
1587644902999,pump-2,9.348383, 0
1587644904617,pump-1,10.269137, 0
1587644907999,pump-2,10.080994, 0
1587644909617,pump-1,8.707530, 0
1587644912999,pump-2,10.345278, 0
1587644914617,pump-1,10.471188, 0
1587644917999,pump-2,11.650373, 0
1587644919617,pump-1,11.109338, 0
1587644922999,pump-2,12.190287, 0
1587644924618,pump-1,11.340865, 0
1587644927999,pump-2,14.169367, 0
1587644929617,pump-1,12.729478, 0
1587644932999,pump-2,14.621083, 0
1587644934617,pump-1,13.581903, 0
1587644937999,pump-2,16.590555, 0
1587644939617,pump-1,13.654948, 0
1587644942999,pump-2,16.661757, 0
1587644944617,pump-1,15.417301, 0
1587644947999,pump-2,18.466672, 0
1587644949617,pump-1,16.896913, 0
1587644952999,pump-2,18.055679, 0
1587644954617,pump-1,17.781551, 0
1587644957999,pump-2,17.843570, 0
1587644959617,pump-1,17.602845, 0
1587644962999,pump-2,16.066718, 0
1587644964618,pump-1,17.160557, 0
1587644967999,pump-2,15.963494, 0
1587644969617,pump-1,15.825642, 0
1587644972999,pump-2,15.034193, 0
1587644974617,pump-1,15.630282, 0
1587644977999,pump-2,33.489733, 1
1587644979618,pump-1,14.173323, 0
1587644982999,pump-2,12.356314, 0
1587644984617,pump-1,13.020566, 0
1587644987999,pump-2,11.514137, 0
1587644989617,pump-1,12.762536, 0
1587644992999,pump-2,9.835032, 0
1587644994617,pump-1,12.380755, 0
1587644997999,pump-2,11.712960, 0
1587644999618,pump-1,12.071575, 0
1587645002999,pump-2,12.342616, 0
1587645004619,pump-1,11.431447, 0
1587645007999,pump-2,13.473919, 0
1587645009617,pump-1,11.225982, 0
1587645012999,pump-2,13.954755, 0
1587645014617,pump-1,10.194843, 0
1587645017999,pump-2,15.776405, 0
1587645019617,pump-1,9.767823, 0
1587645022999,pump-2,16.560684, 0
1587645024617,pump-1,11.186863, 0
1587645027999,pump-2,16.600410, 0
1587645029617,pump-1,12.188956, 0
1587645032999,pump-2,17.411530, 0
1587645034617,pump-1,12.326746, 0
1587645037999,pump-2,18.375591, 0
1587645039617,pump-1,12.735714, 0
1587645042999,pump-2,16.689789, 0
1587645044617,pump-1,14.319781, 0
1587645047999,pump-2,16.659980, 0
1587645049617,pump-1,15.126835, 0
1587645052999,pump-2,16.646265, 0
1587645054618,pump-1,15.139919, 0
1587645057999,pump-2,16.354622, 0
1587645059617,pump-1,16.525149, 0
1587645062999,pump-2,16.326630, 0
1587645064617,pump-1,17.004337, 0
1587645067999,pump-2,15.750059, 0
1587645069617,pump-1,16.955482, 0
1587645072999,pump-2,14.326181, 0
1587645074617,pump-1,15.428350, 0
1587645077999,pump-2,31.687762, 1
1587645079617,pump-1,14.557080, 0
1587645082999,pump-2,10.734319, 0
1587645084617,pump-1,13.408359, 0
1587645087999,pump-2,9.767186, 0
1587645089617,pump-1,12.816062, 0
1587645092999,pump-2,11.212349, 0
1587645094617,pump-1,12.161874, 0
1587645097999,pump-2,13.148419, 0
1587645099617,pump-1,11.926289, 0
1587645102999,pump-2,13.941857, 0
1587645104617,pump-1,10.038271, 0
1587645107999,pump-2,14.143174, 0
1587645109617,pump-1,9.833725, 0
1587645112999,pump-2,15.499387, 0
1587645114617,pump-1,10.896146, 0
1587645117999,pump-2,16.019369, 0
1587645119617,pump-1,11.705049, 0
1587645122999,pump-2,16.028987, 0
1587645124617,pump-1,12.420989, 0
1587645127999,pump-2,16.203536, 0
1587645129617,pump-1,13.634804, 0
1587645132999,pump-2,18.199993, 0
1587645134617,pump-1,14.793886, 0
1587645137999,pump-2,17.581191, 0
1587645139618,pump-1,16.727665, 0
1587645142999,pump-2,16.978177, 0
1587645144617,pump-1,17.364232, 0
1587645147999,pump-2,16.192566, 0
1587645149617,pump-1,15.884443, 0
1587645152999,pump-2,15.951353, 0
1587645154617,pump-1,13.949155, 0
1587645157999,pump-2,14.822549, 0
1587645159617,pump-1,13.520591, 0
1587645162999,pump-2,14.528634, 0
1587645164617,pump-1,12.911546, 0
1587645167999,pump-2,12.647026, 0
1587645169617,pump-1,12.206831, 0
1587645172999,pump-2,10.777997, 0
1587645174617,pump-1,10.939038, 0
1587645177999,pump-2,23.054220, 1
1587645179617,pump-1,10.280423, 0
1587645182999,pump-2,10.793486, 0
1587645184617,pump-1,9.467830, 0
1587645187999,pump-2,12.264097, 0
1587645189618,pump-1,10.121904, 0
1587645192999,pump-2,12.778779, 0
1587645194618,pump-1,11.028808, 0
1587645197999,pump-2,13.533330, 0
1587645199617,pump-1,11.179314, 0
1587645202999,pump-2,14.027110, 0
1587645204617,pump-1,11.928783, 0
1587645207999,pump-2,14.097052, 0
1587645209617,pump-1,13.483247, 0
1587645212999,pump-2,15.381249, 0
1587645214617,pump-1,14.859747, 0
1587645217999,pump-2,15.800033, 0
1587645219617,pump-1,14.974788, 0
1587645222999,pump-2,17.663564, 0
1587645224617,pump-1,16.415879, 0
1587645227999,pump-2,19.022748, 0
1587645229617,pump-1,17.160248, 0
1587645232999,pump-2,17.462570, 0
1587645234617,pump-1,16.413876, 0
1587645237999,pump-2,16.669129, 0
1587645239617,pump-1,16.095356, 0
1587645242999,pump-2,14.842869, 0
1587645244617,pump-1,14.864568, 0
1587645247999,pump-2,14.652701, 0
1587645249618,pump-1,13.086873, 0
1587645252999,pump-2,14.531588, 0
1587645254617,pump-1,12.817495, 0
1587645257999,pump-2,13.427956, 0
1587645259617,pump-1,11.518703, 0
1587645262999,pump-2,12.694486, 0
1587645264617,pump-1,10.445225, 0
1587645267999,pump-2,10.766964, 0
1587645269618,pump-1,9.486628, 0
1587645272999,pump-2,8.823245, 0
1587645274618,pump-1,9.677366, 0
1587645278000,pump-2,23.876138, 1
1587645279618,pump-1,10.117835, 0
1587645282999,pump-2,10.469429, 0
1587645284617,pump-1,10.740431, 0
1587645287999,pump-2,12.028821, 0
1587645289618,pump-1,11.319516, 0
1587645292999,pump-2,12.567528, 0
1587645294618,pump-1,12.614935, 0
1587645297999,pump-2,12.931541, 0
1587645299617,pump-1,14.355101, 0
1587645302999,pump-2,13.654177, 0
1587645304617,pump-1,16.015628, 0
1587645307999,pump-2,15.035769, 0
1587645309617,pump-1,17.307868, 0
1587645313000,pump-2,16.261377, 0
1587645314617,pump-1,16.097823, 0
1587645317999,pump-2,16.936263, 0
1587645319617,pump-1,15.187008, 0
1587645322999,pump-2,17.533054, 0
1587645324617,pump-1,13.695751, 0
1587645327999,pump-2,19.072668, 0
1587645329618,pump-1,12.169156, 0
1587645332999,pump-2,18.393596, 0
1587645334617,pump-1,11.268121, 0
1587645337999,pump-2,17.717397, 0
1587645339617,pump-1,10.225829, 0
1587645342999,pump-2,15.951482, 0
1587645344618,pump-1,9.735353, 0
1587645347999,pump-2,14.376503, 0
1587645349617,pump-1,11.024332, 0
1587645352999,pump-2,13.084313, 0
1587645354617,pump-1,11.930872, 0
1587645357999,pump-2,11.992633, 0
1587645359617,pump-1,11.987450, 0
1587645362999,pump-2,11.077994, 0
1587645364617,pump-1,12.910330, 0
1587645367999,pump-2,10.260917, 0
1587645369617,pump-1,14.307430, 0
1587645373004,pump-2,8.749559, 0
1587645374617,pump-1,14.955215, 0
1587645377999,pump-2,24.316363, 1
1587645379617,pump-1,16.099335, 0
1587645382999,pump-2,10.088335, 0
1587645384617,pump-1,16.451787, 0
1587645387999,pump-2,11.078088, 0
1587645389618,pump-1,16.779808, 0
1587645392999,pump-2,11.551637, 0
1587645394618,pump-1,17.423141, 0
1587645397999,pump-2,12.858189, 0
1587645399620,pump-1,16.229602, 0
1587645402999,pump-2,14.017370, 0
1587645404617,pump-1,14.713950, 0
1587645407999,pump-2,15.224978, 0
1587645409617,pump-1,14.466652, 0
1587645412999,pump-2,15.884414, 0
1587645414617,pump-1,12.839478, 0
1587645418000,pump-2,17.581480, 0
1587645419617,pump-1,11.377754, 0
1587645422999,pump-2,17.691671, 0
1587645424618,pump-1,9.804328, 0
1587645427999,pump-2,18.501968, 0
1587645429617,pump-1,11.170892, 0
1587645432999,pump-2,18.078121, 0
1587645434618,pump-1,13.022599, 0
1587645437999,pump-2,17.936383, 0
1587645439617,pump-1,14.782577, 0
1587645442999,pump-2,16.798478, 0
1587645444617,pump-1,14.964408, 0
1587645447999,pump-2,16.543800, 0
1587645449617,pump-1,15.294728, 0
1587645453000,pump-2,14.856678, 0
1587645454617,pump-1,15.688668, 0
1587645457999,pump-2,14.774678, 0
1587645459617,pump-1,17.269659, 0
1587645462999,pump-2,14.500971, 0
1587645464618,pump-1,16.003133, 0
1587645467999,pump-2,13.692419, 0
1587645469617,pump-1,15.963877, 0
1587645473000,pump-2,13.597914, 0
1587645474617,pump-1,14.529834, 0
1587645478000,pump-2,32.095853, 1
1587645479617,pump-1,12.881942, 0
1587645482999,pump-2,11.054242, 0
1587645484618,pump-1,11.045554, 0
1587645487999,pump-2,9.152092, 0
1587645489617,pump-1,10.687739, 0
1587645492999,pump-2,9.345559, 0
1587645494619,pump-1,10.278310, 0
1587645497999,pump-2,10.187241, 0
1587645499617,pump-1,9.577632, 0
1587645502999,pump-2,11.921451, 0
1587645504618,pump-1,11.263495, 0
1587645507999,pump-2,13.779576, 0
1587645509618,pump-1,12.649570, 0
1587645512999,pump-2,14.110622, 0
1587645514618,pump-1,13.401283, 0
1587645517999,pump-2,15.354911, 0
1587645519617,pump-1,13.812119, 0
1587645522999,pump-2,16.665466, 0
1587645524617,pump-1,14.803483, 0
1587645527999,pump-2,18.207609, 0
1587645529617,pump-1,15.485929, 0
1587645532999,pump-2,17.149228, 0
1587645534617,pump-1,17.455711, 0
1587645537999,pump-2,16.727674, 0
1587645539617,pump-1,16.789631, 0
1587645542999,pump-2,16.640039, 0
1587645544617,pump-1,16.518382, 0
1587645547999,pump-2,16.336029, 0
1587645549617,pump-1,15.059878, 0
1587645552999,pump-2,14.819668, 0
1587645554617,pump-1,14.368006, 0
1587645557999,pump-2,14.111929, 0
1587645559617,pump-1,13.674792, 0
1587645562999,pump-2,12.712973, 0
1587645564618,pump-1,12.117410, 0
1587645567999,pump-2,10.985074, 0
1587645569617,pump-1,27.706150, 1
1587645572999,pump-2,9.142270, 0
1587645574617,pump-1,9.379870, 0
1587645577999,pump-2,23.186696, 1
1587645579617,pump-1,10.242589, 0
1587645582999,pump-2,10.848290, 0
1587645584617,pump-1,10.436022, 0
1587645587999,pump-2,12.542817, 0
1587645589617,pump-1,12.162063, 0
1587645592999,pump-2,13.331306, 0
1587645594617,pump-1,12.550583, 0
1587645597999,pump-2,14.019444, 0
1587645599617,pump-1,13.165386, 0
1587645602999,pump-2,15.042097, 0
1587645604618,pump-1,13.439599, 0
1587645607999,pump-2,16.478208, 0
1587645609618,pump-1,13.561014, 0
1587645612999,pump-2,18.420149, 0
1587645614617,pump-1,14.259765, 0
1587645617999,pump-2,17.203934, 0
1587645619618,pump-1,15.248484, 0
1587645622999,pump-2,17.004183, 0
1587645624617,pump-1,15.857800, 0
1587645627999,pump-2,16.727156, 0
1587645629618,pump-1,17.549304, 0
1587645632999,pump-2,16.360550, 0
1587645634618,pump-1,15.795827, 0
1587645637999,pump-2,15.950399, 0
1587645639617,pump-1,14.998067, 0
1587645642999,pump-2,14.568083, 0
1587645644617,pump-1,13.137029, 0
1587645647999,pump-2,13.537390, 0
1587645649617,pump-1,11.539390, 0
1587645652999,pump-2,12.337907, 0
1587645654621,pump-1,11.394908, 0
1587645657999,pump-2,11.848473, 0
1587645659617,pump-1,10.564517, 0
1587645662999,pump-2,11.847548, 0
1587645664618,pump-1,10.386008, 0
1587645667999,pump-2,10.037603, 0
1587645669618,pump-1,8.527818, 0
1587645672999,pump-2,9.470894, 0
1587645674618,pump-1,9.473640, 0
1587645678000,pump-2,23.983560, 1
1587645679617,pump-1,10.582432, 0
1587645683002,pump-2,11.231325, 0
1587645684618,pump-1,12.084679, 0
1587645688000,pump-2,12.795674, 0
1587645689617,pump-1,12.975545, 0
1587645692999,pump-2,13.755484, 0
1587645694617,pump-1,14.880476, 0
1587645697999,pump-2,14.607956, 0
1587645699617,pump-1,15.754179, 0
1587645702999,pump-2,15.851237, 0
1587645704618,pump-1,16.185647, 0
1587645707999,pump-2,16.063944, 0
1587645709617,pump-1,17.710417, 0
1587645713000,pump-2,16.193032, 0
1587645714618,pump-1,16.958166, 0
1587645717999,pump-2,17.784173, 0
1587645719617,pump-1,16.489717, 0
1587645722999,pump-2,19.703220, 0
1587645724617,pump-1,16.351023, 0
1587645727999,pump-2,18.914010, 0
1587645729617,pump-1,15.690560, 0
1587645732999,pump-2,17.688633, 0
1587645734618,pump-1,14.193760, 0
1587645737999,pump-2,17.624543, 0
1587645739617,pump-1,13.486931, 0
1587645743046,pump-2,16.169923, 0
1587645744617,pump-1,11.490571, 0
1587645747999,pump-2,15.526315, 0
1587645749617,pump-1,10.258504, 0
1587645752999,pump-2,14.654538, 0
1587645754617,pump-1,9.909569, 0
1587645757999,pump-2,13.612526, 0
1587645759617,pump-1,10.365084, 0
1587645762999,pump-2,13.221222, 0
1587645764618,pump-1,12.235878, 0
1587645767999,pump-2,11.333934, 0
1587645769617,pump-1,12.982046, 0
1587645772999,pump-2,9.905484, 0
1587645774618,pump-1,14.516881, 0
1587645777999,pump-2,29.554697, 1
1587645779617,pump-1,14.649654, 0
1587645782999,pump-2,12.959264, 0
1587645784618,pump-1,15.625037, 0
1587645787999,pump-2,13.464193, 0
1587645789617,pump-1,17.439210, 0
1587645792999,pump-2,15.181862, 0
1587645794617,pump-1,16.232506, 0
1587645797999,pump-2,15.531971, 0
1587645799617,pump-1,15.410195, 0
1587645803000,pump-2,16.744928, 0
1587645804618,pump-1,14.995246, 0
1587645807999,pump-2,18.440862, 0
1587645809618,pump-1,13.551163, 0
1587645812999,pump-2,16.825269, 0
1587645814617,pump-1,12.938271, 0
1587645817999,pump-2,15.521846, 0
1587645819617,pump-1,11.400246, 0
1587645822999,pump-2,14.355999, 0
1587645824618,pump-1,11.051222, 0
1587645827999,pump-2,14.175502, 0
1587645829617,pump-1,10.565941, 0
1587645832999,pump-2,14.019855, 0
1587645834617,pump-1,10.107632, 0
1587645837999,pump-2,12.724984, 0
1587645839617,pump-1,9.066166, 0
1587645842999,pump-2,12.723333, 0
1587645844618,pump-1,9.325720, 0
1587645847999,pump-2,11.392833, 0
1587645849617,pump-1,10.532470, 0
1587645853000,pump-2,11.143245, 0
1587645854617,pump-1,12.178003, 0
1587645857999,pump-2,9.604009, 0
1587645859618,pump-1,13.059606, 0
1587645862999,pump-2,11.601212, 0
1587645864617,pump-1,13.315782, 0
1587645867999,pump-2,12.248468, 0
1587645869617,pump-1,13.821138, 0
1587645872999,pump-2,13.942229, 0
1587645874617,pump-1,15.515705, 0
1587645877999,pump-2,37.426590, 1
1587645879617,pump-1,17.026949, 0
1587645882999,pump-2,16.193673, 0
1587645884621,pump-1,16.930349, 0
1587645887999,pump-2,16.511058, 0
1587645889618,pump-1,16.220648, 0
1587645892999,pump-2,17.678975, 0
1587645894617,pump-1,15.824009, 0
1587645897999,pump-2,18.962131, 0
1587645899618,pump-1,15.234860, 0
1587645902999,pump-2,18.439168, 0
1587645904617,pump-1,13.337412, 0
1587645907999,pump-2,17.997700, 0
1587645909617,pump-1,12.460905, 0
1587645912999,pump-2,16.378009, 0
1587645914617,pump-1,11.201968, 0
1587645917999,pump-2,14.833878, 0
1587645919617,pump-1,10.126411, 0
1587645922999,pump-2,13.427469, 0
1587645924618,pump-1,10.021099, 0
1587645927999,pump-2,12.640926, 0
1587645929617,pump-1,9.283635, 0
1587645932999,pump-2,11.092070, 0
1587645934620,pump-1,10.802978, 0
1587645937999,pump-2,9.707333, 0
1587645939617,pump-1,12.297084, 0
1587645942999,pump-2,10.200931, 0
1587645944618,pump-1,13.856031, 0
1587645948000,pump-2,12.090779, 0
1587645949617,pump-1,15.436681, 0
